matchday,team,opponent,xW,xD,xL,exp_pts,pts,played
8,Sociedad,Deportivo,0.4060685431455178,0.28961329044592415,0.3043181664085579,1.5078189198824776,0,0
8,Deportivo,Sociedad,0.3043181664085579,0.28961329044592415,0.4060685431455178,1.2025677896715978,0,0
9,Villarreal,Elche,0.6205807599475099,0.2257573919539808,0.15366184809850925,2.0874996717965106,0,0
9,Elche,Villarreal,0.15366184809850925,0.2257573919539808,0.6205807599475099,0.6867429362495086,0,0
9,Real Madrid,Sevilla,0.7898229088972459,0.11602285414024917,0.09415423696250494,2.485491580831987,0,0
9,Sevilla,Real Madrid,0.09415423696250494,0.11602285414024917,0.7898229088972459,0.398485565027764,0,0
9,Espanol,Ath Madrid,0.3218212622587979,0.2756547339239938,0.40252400381720843,1.2411185207003876,0,0
9,Ath Madrid,Espanol,0.40252400381720843,0.2756547339239938,0.3218212622587979,1.4832267453756192,0,0
9,Valencia,Ath Bilbao,0.44692709757562044,0.2798978301688141,0.27317507225556553,1.6206791228956754,0,0
9,Ath Bilbao,Valencia,0.27317507225556553,0.2798978301688141,0.44692709757562044,1.0994230469355109,0,0
9,Celta,Alaves,0.4302824620340419,0.3060695812346642,0.263647956731294,1.59691696733679,0,0
9,Alaves,Celta,0.263647956731294,0.3060695812346642,0.4302824620340419,1.0970134514285461,0,0
9,Betis,Barcelona,0.20942193739648668,0.21524909711324622,0.575328965490267,0.8435149093027062,0,0
9,Barcelona,Betis,0.575328965490267,0.21524909711324622,0.20942193739648668,1.941235993584047,0,0
9,Málaga,Sociedad,0.39009667607050175,0.25894292903972627,0.35096039488977204,1.4292329572512315,0,0
9,Sociedad,Málaga,0.35096039488977204,0.25894292903972627,0.39009667607050175,1.3118241137090423,0,0
